lat,lon,irrigation_result,tmin,tmax,prcp,cropland,elevation_result,crop_name
42.220915393274225,-93.10329965200184,3,1.7100000381469727,18.899999618530273,0,176,293,Grassland/Pasture
40.685902980069066,-90.71517099065323,3,3.5899999141693115,20.079999923706055,0,1,235,Corn
42.57935927567944,-94.73768509863613,1,2.7100000381469727,19.93000030517578,0,5,376,Soybeans
42.80966656085186,-93.98975512279414,1,2.180000066757202,18.799999237060547,0,1,341,Corn
40.50471044206123,-96.54549230253083,3,1.6399999856948853,24.15999984741211,0,5,404,Soybeans
41.22549309622334,-95.46275448255587,3,2.4600000381469727,22.1200008392334,0,1,350,Corn
40.74692212157401,-94.1827958434656,3,2.200000047683716,20.84000015258789,0,176,348,Grassland/Pasture
41.17901739123291,-96.09944601607839,3,3.690000057220459,22.549999237060547,0,176,324,Grassland/Pasture
40.48994528963259,-93.45573621116036,2,3.2100000381469727,20.350000381469727,0,5,335,Soybeans
42.61203461034038,-96.0857993276722,3,0.5799999833106995,21.43000030517578,0,1,398,Corn
42.23932932870622,-96.01036117316804,3,0.8899999856948853,21.790000915527344,0,5,368,Soybeans
41.97230869122037,-96.53463274246207,3,0.9300000071525574,22.350000381469727,0,36,414,Alfalfa
42.1817055788197,-91.30944456259436,3,0.9599999785423279,16.93000030517578,0,5,293,Soybeans
42.25164276302477,-91.72044307882044,3,1.590000033378601,17.950000762939453,0,1,273,Corn
41.233694575086744,-91.27355016238018,3,5.019999980926514,19.360000610351562,0,1,177,Corn
40.67776280999266,-91.99218587537543,2,4.710000038146973,21.190000534057617,0,176,228,Grassland/Pasture
43.41647934615153,-95.95500830231683,3,0.4699999988079071,20.3700008392334,0,5,439,Soybeans
42.38408655148311,-93.22604667554174,3,1.840000033378601,18.860000610351562,0,1,345,Corn
43.30937721088457,-90.36691389151356,2,2.4200000762939453,16.989999771118164,0,1,224,Corn
41.917694440476794,-92.86612183407294,3,1.7999999523162842,18.989999771118164,0,1,302,Corn
42.09314135670355,-95.2026470236092,3,2.359999895095825,20.239999771118164,0,5,408,Soybeans
42.304496011540046,-90.46340277621876,3,3.25,18.510000228881836,0,5,208,Soybeans
40.66057782530974,-95.16375802374955,3,2.2899999618530273,21.8700008392334,0,1,322,Corn
41.35647711556315,-93.00546268967274,4,3.2100000381469727,19.959999084472656,0,176,262,Grassland/Pasture
40.70227738201507,-95.19327198703951,1,2.25,21.81999969482422,0,1,340,Corn
40.669549149032115,-91.7033467461429,1,4.920000076293945,20.829999923706055,0,1,220,Corn
40.61367407932579,-94.66493581611536,2,2.119999885559082,21.09000015258789,0,5,377,Soybeans
40.67118723168026,-95.98500160378715,3,2.700000047683716,22.93000030517578,0,1,362,Corn
41.6340017782354,-95.73212566582963,3,2.109999895095825,21.600000381469727,0,1,381,Corn
43.384769228103636,-90.20516306327114,0,2.6500000953674316,16.329999923706055,0,121,343,Developed/Open Space
42.43915722374928,-90.69742040332233,4,3.3499999046325684,17.920000076293945,0,1,272,Corn
41.85183578310179,-93.85024583485556,3,2.0399999618530273,19.8700008392334,0,111,255,Open Water
43.46590808081822,-96.3413622531311,3,0.25999999046325684,20.389999389648438,0,1,418,Corn
43.189948332347285,-90.49921737420212,4,2.5299999713897705,17.34000015258789,0,141,212,Deciduous Forest
41.97422529478677,-92.99360262934583,3,1.7999999523162842,18.780000686645508,0,5,318,Soybeans
40.70648015077001,-90.974894883961,3,4.670000076293945,20.290000915527344,0,141,200,Deciduous Forest
41.29617792297542,-92.68985789418144,3,3.5,20.360000610351562,0,5,241,Soybeans
41.58941025914159,-95.75440316154682,3,2.2699999809265137,21.65999984741211,0,1,375,Corn
40.55647377137315,-92.48114017270811,4,4.659999847412109,20.959999084472656,0,176,247,Grassland/Pasture
42.938791390823084,-92.08855394663395,3,1.409999966621399,17.75,0,5,365,Soybeans
40.9874467023425,-92.37641670006784,4,4.010000228881836,21.1299991607666,0,5,194,Soybeans
40.82887799136198,-91.06993405819512,4,5.670000076293945,19.770000457763672,0,141,166,Deciduous Forest
42.320378380830796,-95.12082852925704,3,2.5299999713897705,20.3700008392334,0,176,388,Grassland/Pasture
41.24071716934728,-90.73843073433531,3,4.610000133514404,18.579999923706055,0,1,205,Corn
42.167932486436165,-96.5773129979407,3,0.5299999713897705,22.389999389648438,0,1,422,Corn
41.02043457336362,-96.18357819127637,3,3.369999885559082,22.760000228881836,0,176,361,Grassland/Pasture
42.63951282744235,-96.50125773042957,3,0.18000000715255737,22.190000534057617,0,176,344,Grassland/Pasture
41.10107044781658,-93.5783930033542,3,1.9800000190734863,20.079999923706055,0,176,304,Grassland/Pasture
40.42683031540599,-92.6966732442542,4,4.360000133514404,20.920000076293945,0,1,239,Corn
41.44880093992914,-90.73558707964794,3,5.170000076293945,19.170000076293945,0,111,166,Open Water
43.321445704078265,-96.08587354806417,3,0.41999998688697815,20.670000076293945,0,1,412,Corn
40.926938617213146,-93.05641082533593,4,3.0399999618530273,19.639999389648438,0,176,306,Grassland/Pasture
42.32963344627832,-92.99114250877908,1,1.8200000524520874,18.75,0,5,325,Soybeans
41.512237220133485,-90.89163992649918,3,4.010000228881836,18.440000534057617,0,141,221,Deciduous Forest
43.44910905002131,-92.15483086649238,3,1.0800000429153442,17.329999923706055,0,1,391,Corn
43.07661859365175,-93.24645073995599,3,2.2799999713897705,18.049999237060547,0,1,363,Corn
42.559038219262085,-90.45383115769519,3,3.75,18.110000610351562,0,121,272,Developed/Open Space
41.770584817241186,-94.57835873133794,3,1.5,20.360000610351562,0,5,345,Soybeans
41.81129568282734,-96.5250108307221,3,1.399999976158142,22.360000610351562,0,5,389,Soybeans
42.30012689088924,-93.63968999663918,3,1.4700000286102295,19.059999465942383,0,122,320,Developed/Low Intensity
40.69309313417878,-93.62354617805688,2,2.5,20.670000076293945,0,37,281,Other Hay/Non Alfalfa
42.39419929687636,-95.01203743652701,3,2.5999999046325684,20.260000228881836,0,5,386,Soybeans
43.40619885501175,-95.26076525194675,3,1.2100000381469727,19.780000686645508,0,1,432,Corn
42.625511874238846,-91.76678255476288,3,0.8899999856948853,17.639999389648438,0,5,342,Soybeans
42.685632790358206,-94.10221586861114,3,2.240000009536743,19.020000457763672,0,5,342,Soybeans
42.83449398044705,-95.3288418210236,3,1.5099999904632568,20.43000030517578,0,121,455,Developed/Open Space
40.71131510811755,-95.18294021780706,3,2.200000047683716,21.809999465942383,0,1,344,Corn
40.854402990192725,-92.6340438037236,5,4.239999771118164,20.139999389648438,0,141,262,Deciduous Forest
43.08707325163588,-93.94196165819595,3,1.9199999570846558,18.1200008392334,0,5,375,Soybeans
42.01801816514477,-91.50533938635536,3,1.840000033378601,18.1299991607666,0,1,258,Corn
41.40454951484549,-95.25773908872328,3,1.8200000524520874,21.760000228881836,0,5,385,Soybeans
43.504339016669576,-93.73114060344378,1,2.450000047683716,17.75,0,5,374,Soybeans
40.674408709228324,-91.45605839768247,4,5.039999961853027,20.389999389648438,0,141,212,Deciduous Forest
40.80231799594604,-96.13541709688965,3,2.7100000381469727,22.860000610351562,0,1,373,Corn
42.06076458755916,-93.86318156324768,4,1.559999942779541,19.479999542236328,0,122,348,Developed/Low Intensity
41.619160608846585,-92.3904997380156,3,2.369999885559082,19.65999984741211,0,5,284,Soybeans
41.5759857054313,-94.20853737752195,3,1.590000033378601,20.209999084472656,0,1,286,Corn
42.10553883960508,-90.29361294188294,3,3.259999990463257,18.520000457763672,0,1,260,Corn
41.37306888269424,-90.54991060382946,3,4.539999961853027,18.809999465942383,0,141,224,Deciduous Forest
43.479397957016445,-95.6066134872687,3,0.7300000190734863,19.780000686645508,0,5,477,Soybeans
42.75219851518925,-94.13937535976412,3,2.4800000190734863,19.15999984741211,0,190,335,Woody Wetlands
42.994604809429475,-90.62928912847728,3,3.4200000762939453,16.770000457763672,0,176,351,Grassland/Pasture
43.005818832339315,-95.78228071313704,3,1.1799999475479126,20.299999237060547,0,1,437,Corn
40.437258553830596,-90.41831402799711,3,4.050000190734863,19.190000534057617,0,1,195,Corn
41.46323753911287,-93.9209186760467,4,2.0399999618530273,20.049999237060547,0,1,301,Corn
42.74616474614796,-91.30419811156803,4,2.0999999046325684,17.530000686645508,0,141,254,Deciduous Forest
41.1598040015866,-92.71098858347331,3,3.890000104904175,20.360000610351562,0,5,214,Soybeans
41.808234223787,-96.4604915129194,3,1.4700000286102295,22.030000686645508,0,1,392,Corn
42.007126353345804,-93.48405261644558,3,1.9199999570846558,19.479999542236328,0,1,295,Corn
42.798678093401726,-94.21442282362474,1,2.430000066757202,19.079999923706055,0,1,344,Corn
40.45758354528934,-93.93478940316184,2,3.2899999618530273,21.290000915527344,0,176,320,Grassland/Pasture
40.95519469446386,-92.89011682308836,4,3.559999942779541,19.68000030517578,0,141,275,Deciduous Forest
43.2188186929897,-95.19358814625873,3,1.3600000143051147,19.850000381469727,0,1,425,Corn
42.223265305232566,-91.31793807578565,3,1.0099999904632568,16.969999313354492,0,1,300,Corn
41.708717397231034,-92.71220279073661,3,2.0199999809265137,19.31999969482422,0,5,293,Soybeans
42.786388648986915,-94.3969686650743,3,2.640000104904175,19.3799991607666,0,190,340,Woody Wetlands
41.6387645965819,-92.06465959730316,3,2.259999990463257,19.969999313354492,0,176,265,Grassland/Pasture
40.92509411985403,-96.57056673598382,4,2.259999990463257,23.610000610351562,0,1,343,Corn
43.20170183614655,-95.238864394452,3,1.3300000429153442,19.889999389648438,0,5,411,Soybeans
41.2873449153417,-95.12151834727985,3,1.6399999856948853,22.06999969482422,0,5,348,Soybeans
43.356048771360754,-92.65219258274205,3,1.9299999475479126,17.56999969482422,0,1,358,Corn
43.40486690790741,-92.91018329447506,3,2.4100000858306885,17.489999771118164,0,5,355,Soybeans
41.998173414673744,-95.37412231068463,3,2.109999895095825,20.8700008392334,0,121,379,Developed/Open Space
40.90771280010536,-96.49081795660433,4,2.2899999618530273,23.489999771118164,0,5,354,Soybeans
40.60943145592383,-92.59973704743584,3,4.53000020980835,20.139999389648438,0,176,290,Grassland/Pasture
40.556447557256504,-95.9819727373182,3,2.3399999141693115,23.59000015258789,0,1,319,Corn
41.37480967316142,-91.7979307133849,3,3,20.100000381469727,0,121,237,Developed/Open Space
41.00774430666737,-94.01445881605797,4,2.2200000286102295,20.510000228881836,0,141,327,Deciduous Forest
40.66844293051667,-95.17037233362421,3,2.2699999809265137,21.889999389648438,0,1,322,Corn
42.05225789927696,-92.78801313802096,3,1.6299999952316284,18.989999771118164,0,36,297,Alfalfa
42.441240460000586,-95.52186346420635,3,1.7200000286102295,20.649999618530273,0,1,417,Corn
41.47879727705486,-90.49105310330148,2,4.769999980926514,19.059999465942383,0,122,196,Developed/Low Intensity
42.25446352421919,-91.15751048606121,3,1.5299999713897705,17.06999969482422,0,176,279,Grassland/Pasture
41.92171840652866,-96.09705433622457,3,1.350000023841858,22.440000534057617,0,5,312,Soybeans
43.48790501342643,-95.12052867904207,3,1.3899999856948853,19.56999969482422,0,111,425,Open Water
40.68722598306749,-93.32331880738668,3,2.950000047683716,19.809999465942383,0,176,332,Grassland/Pasture
41.09414813862478,-90.79561570766671,3,4.789999961853027,18.979999542236328,0,1,190,Corn
41.52401683927845,-91.85125331226789,3,2.5799999237060547,20.139999389648438,0,176,227,Grassland/Pasture
43.11533205632885,-94.3874665203564,3,1.9199999570846558,18.68000030517578,0,1,373,Corn
42.516730435483005,-93.30290246138266,3,1.9500000476837158,18.75,0,1,339,Corn
41.34589078327085,-91.85106938515777,3,3.049999952316284,20.209999084472656,0,1,238,Corn
43.345728285266034,-93.30689104688538,3,2.5899999141693115,17.350000381469727,0,1,384,Corn
43.05210647745816,-93.39987677876042,3,2.140000104904175,18.010000228881836,0,5,370,Soybeans
40.618453848052475,-94.12172503785534,3,2.5299999713897705,21.030000686645508,0,176,354,Grassland/Pasture
41.34612736594121,-96.44375446039683,3,2.9800000190734863,22.600000381469727,0,176,376,Grassland/Pasture
41.61556356605112,-92.48151554011761,3,2.1500000953674316,19.600000381469727,0,121,281,Developed/Open Space
41.23931180895019,-96.45464653247323,3,3.200000047683716,22.690000534057617,0,5,375,Soybeans
42.87418925213542,-93.66657910091052,1,1.7400000095367432,18.1200008392334,0,5,370,Soybeans
43.089583597847394,-90.41743257456515,3,2.9000000953674316,16.979999542236328,0,176,311,Grassland/Pasture
40.62571593904274,-93.49109108339192,3,2.8499999046325684,20.100000381469727,0,176,338,Grassland/Pasture
41.20126421088372,-96.32904274043041,4,3.430000066757202,22.889999389648438,0,24,334,Winter Wheat
40.53421700190669,-90.90603052833809,4,4.400000095367432,20.440000534057617,0,176,198,Grassland/Pasture
40.84180899845852,-95.22837072196351,3,2.1600000858306885,21.610000610351562,0,1,362,Corn
42.88740497222894,-90.53236332844587,4,3.609999895095825,17.110000610351562,0,5,319,Soybeans
42.10806406374128,-96.33125655000222,3,0.6800000071525574,22.700000762939453,0,176,375,Grassland/Pasture
42.326489068651384,-93.65622526432377,3,1.5099999904632568,19.040000915527344,0,5,325,Soybeans
42.13603826061834,-95.18984117654261,3,2.4000000953674316,20.200000762939453,0,1,429,Corn
40.98621211472154,-96.2548281009855,3,3.0899999141693115,23.100000381469727,0,176,349,Grassland/Pasture
41.103369242604344,-92.08068117883614,3,3.7300000190734863,20.549999237060547,0,5,242,Soybeans
41.86051304705027,-92.75771656880127,3,1.840000033378601,19.049999237060547,0,5,309,Soybeans
42.163037568853184,-94.53182853044021,3,2.5899999141693115,19.829999923706055,0,1,336,Corn
42.86044552576381,-95.6680346780764,3,1.3200000524520874,20.579999923706055,0,1,412,Corn
42.77841725246085,-95.4755663524307,3,1.3700000047683716,20.5,0,141,427,Deciduous Forest
43.15934215674992,-96.01586043165618,3,0.6600000262260437,20.40999984741211,0,5,424,Soybeans
41.02983564733535,-95.33219331828252,3,2.1700000762939453,22.040000915527344,0,176,361,Grassland/Pasture
41.81126136765525,-92.82852585408176,3,1.9600000381469727,19.219999313354492,0,1,302,Corn
42.41240181150812,-92.89543894559083,1,1.9600000381469727,18.56999969482422,0,1,331,Corn
40.867379639845836,-92.95813379844009,4,3.5999999046325684,19.639999389648438,0,141,292,Deciduous Forest
41.08895895305808,-91.34536619030334,3,4.739999771118164,19.59000015258789,0,5,219,Soybeans
40.4294561916057,-90.2375723485989,3,4.21999979019165,19.18000030517578,0,141,179,Deciduous Forest
41.66136701632622,-95.9989478772434,3,2.190000057220459,22.200000762939453,0,1,307,Corn
41.57317878397936,-91.66316491281356,3,2.740000009536743,19.56999969482422,0,1,230,Corn
40.892342371474186,-91.95383816562934,4,4.400000095367432,20.690000534057617,0,1,229,Corn
41.81982000688196,-92.75762917076328,3,1.9199999570846558,19.1299991607666,0,176,298,Grassland/Pasture
42.363227996724916,-90.86979261986873,3,2.5899999141693115,16.8700008392334,0,5,324,Soybeans
41.4510392956261,-94.74860852758013,3,1.4900000095367432,20.829999923706055,0,5,380,Soybeans
41.127315513749885,-93.66302878648634,3,2.0999999046325684,20.260000228881836,0,176,320,Grassland/Pasture
41.734071354376944,-94.61179783968274,3,1.4600000381469727,20.40999984741211,0,1,354,Corn
43.014198173321915,-93.56337625303094,1,1.9600000381469727,17.8799991607666,0,1,372,Corn
42.38864180322423,-92.2906824175892,3,2.0899999141693115,18.600000381469727,0,5,271,Soybeans
41.408207311498636,-94.27353330155167,3,1.8700000047683716,20.219999313354492,0,5,362,Soybeans
41.46689026933666,-91.91859990936928,3,2.6700000762939453,20.139999389648438,0,5,246,Soybeans
40.9174647283488,-91.45908278973442,3,5,19.989999771118164,0,5,212,Soybeans
43.19788466171124,-94.92294426212733,3,1.5199999809265137,19.489999771118164,0,1,407,Corn
40.49527536365312,-92.13285326406705,2,4.829999923706055,21.59000015258789,0,141,228,Deciduous Forest
41.491840975356745,-96.16935776952951,3,2.940000057220459,21.979999542236328,0,5,368,Soybeans
40.936710963161765,-92.8829093838074,4,3.559999942779541,19.6299991607666,0,176,300,Grassland/Pasture
42.56473654312858,-92.25131325768976,3,1.7599999904632568,18.18000030517578,0,1,274,Corn
42.578686961076805,-90.5981569009792,3,3.940000057220459,17.850000381469727,0,176,270,Grassland/Pasture
42.15476786200213,-93.94000582997239,3,1.649999976158142,19.329999923706055,0,1,352,Corn
41.23888636720804,-91.94350196353082,4,3.259999990463257,20.940000534057617,0,190,195,Woody Wetlands
40.56452719493252,-92.66983127379484,5,4.400000095367432,20.25,0,141,284,Deciduous Forest
41.46845970316759,-94.59514810589133,3,1.5700000524520874,20.260000228881836,0,1,408,Corn
40.92213381206694,-93.81024750465815,2,2.0999999046325684,20.299999237060547,0,176,340,Grassland/Pasture
43.244671853094516,-94.63430878495811,1,1.590000033378601,18.709999084472656,0,1,397,Corn
41.42667607970358,-95.73800599609216,3,2.740000009536743,21.950000762939453,0,1,338,Corn
42.74608128677694,-93.4721342299881,1,1.4800000190734863,18.5,0,1,379,Corn
42.18213394471256,-94.15952235591284,3,2.049999952316284,19.479999542236328,0,1,342,Corn
43.14987595878098,-90.14926593904683,4,2.7699999809265137,16.93000030517578,0,141,251,Deciduous Forest
43.41358372783902,-90.9553364741299,4,3.049999952316284,15.899999618530273,0,36,387,Alfalfa
41.52925353854928,-90.55526591441519,2,4.849999904632568,19.09000015258789,0,122,195,Developed/Low Intensity
43.31448766883178,-96.62422833139809,3,0.4099999964237213,20.610000610351562,0,5,402,Soybeans
43.46126463802399,-96.54833116930469,3,0.3400000035762787,20.200000762939453,0,5,424,Soybeans
43.44575238412212,-94.22116725560333,1,2.140000104904175,18.75,0,1,344,Corn
41.562158632564305,-95.48329799673179,3,1.9900000095367432,21.25,0,1,412,Corn
43.08218585265326,-91.8874076220018,3,1.3700000047683716,18.719999313354492,0,176,297,Grassland/Pasture
41.66569325615873,-92.66591060772404,3,1.9700000286102295,19.40999984741211,0,1,297,Corn
41.425380515956846,-91.74334840357962,3,2.890000104904175,20.049999237060547,0,1,227,Corn
43.00391943814544,-92.21349310006521,3,1.409999966621399,18,0,1,337,Corn
40.645918984279405,-92.54002580572283,3,4.599999904632568,20.56999969482422,0,37,271,Other Hay/Non Alfalfa
42.27724741521658,-94.7215012243224,3,2.8499999046325684,19.989999771118164,0,176,351,Grassland/Pasture
41.42174320301211,-96.37111838488691,3,2.890000104904175,22.579999923706055,0,5,351,Soybeans
43.1899917093037,-91.70432536081981,3,1.8300000429153442,18.1299991607666,0,176,381,Grassland/Pasture
42.805616737312555,-92.90624866833008,3,2.440000057220459,18.219999313354492,0,5,317,Soybeans
41.88047382652739,-94.99452651250974,3,1.9700000286102295,20.200000762939453,0,1,428,Corn
42.58700722770285,-90.29842957860653,4,3.430000066757202,18.34000015258789,0,176,270,Grassland/Pasture
42.95139398011227,-95.66946738665433,3,1.3200000524520874,20.469999313354492,0,5,413,Soybeans
43.411234417896914,-94.47223518060257,3,1.7300000190734863,18.489999771118164,0,5,382,Soybeans
42.06588706371408,-90.14042161036863,0,3.1700000762939453,19.559999465942383,0,122,176,Developed/Low Intensity
41.71520820571988,-92.62785079409234,3,2.059999942779541,19.459999084472656,0,5,294,Soybeans
42.254404017478336,-96.11379596544538,3,0.6700000166893005,22.40999984741211,0,1,322,Corn
41.771744674274565,-94.87600743499183,3,1.6699999570846558,20.299999237060547,0,1,419,Corn
40.9160429013725,-94.19709562956335,3,2.1500000953674316,20.59000015258789,0,1,385,Corn
43.15876185876555,-92.60037787585534,3,1.8600000143051147,17.889999389648438,0,1,346,Corn
43.30886886243511,-96.57888537515011,3,0.3199999928474426,20.709999084472656,0,121,398,Developed/Open Space
40.722748208870854,-94.99076130143892,3,1.899999976158142,21.8700008392334,0,36,306,Alfalfa
42.823329995090596,-93.3124090402673,3,1.7699999809265137,18.40999984741211,0,1,381,Corn
40.60838709801668,-91.02156184871627,3,4.760000228881836,20.489999771118164,0,176,193,Grassland/Pasture
40.50146302533209,-92.11255632456461,2,4.829999923706055,21.6200008392334,0,141,219,Deciduous Forest
41.658513410570556,-95.65722253762807,3,1.9700000286102295,21.469999313354492,0,5,354,Soybeans
41.41765427980246,-94.16057687490289,3,1.899999976158142,20.25,0,176,346,Grassland/Pasture
43.021722857921155,-90.74602295942107,4,3.319999933242798,17.079999923706055,0,176,302,Grassland/Pasture
43.265269221534794,-95.405470975089,3,1.1799999475479126,19.979999542236328,0,5,428,Soybeans
40.896680795946565,-93.7685633727849,3,2.0999999046325684,20.1299991607666,0,1,355,Corn
42.8175761534193,-94.60027606475059,3,2.5199999809265137,19.559999465942383,0,1,360,Corn
42.98115568504473,-92.47304585578672,3,1.7599999904632568,17.899999618530273,0,1,331,Corn
43.00640448717455,-90.2167033435667,4,3.1500000953674316,17.149999618530273,0,141,333,Deciduous Forest
41.635922890034436,-95.34694912869986,3,1.7200000286102295,21.3799991607666,0,5,390,Soybeans
42.036874567146825,-95.92253431207772,3,1.2300000190734863,22.170000076293945,0,1,316,Corn
43.33925643664651,-90.62164264342049,0,2.359999895095825,16.139999389648438,0,141,307,Deciduous Forest
40.41624738891324,-91.8886954654569,2,4.900000095367432,21.479999542236328,0,121,215,Developed/Open Space
42.350362907123724,-91.43536250779417,3,0.8399999737739563,17.040000915527344,0,176,288,Grassland/Pasture
43.19672480495867,-90.96801162850903,0,2.9200000762939453,16.790000915527344,0,141,325,Deciduous Forest
40.615181078846405,-95.3879603080827,3,2.700000047683716,21.969999313354492,0,1,342,Corn
43.51893119046889,-91.3889018755344,4,3.4100000858306885,18.040000915527344,0,1,223,Corn
40.77497906427471,-94.94730939471698,3,1.7999999523162842,22.030000686645508,0,141,303,Deciduous Forest
42.50724816153634,-90.98772396740416,3,2.380000114440918,16.719999313354492,0,1,349,Corn
42.715332719401026,-95.10078515702605,3,1.909999966621399,20.34000015258789,0,5,388,Soybeans
42.49867848131006,-95.39911521638354,3,1.8600000143051147,20.610000610351562,0,1,415,Corn
41.88107403203833,-90.56605206544018,3,3.180000066757202,18.40999984741211,0,1,218,Corn
40.49297062959842,-92.51194988761564,2,4.639999866485596,20.610000610351562,0,176,270,Grassland/Pasture
